Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,id,prof_guar,date2,year,month,day,p_cattle_H450,p_cattle_H700,p_cattle_S500,p_cattle_H750,beef_spr_tot,beef_spr_wr,beef_whol,ret_fb,ret_food_ss,gas_st
11/22/2011,69.66695665,70.60696618,69.59872702,70.23551178,4695700,0,0,11427,0,2011-11-22,2011,11,22,144.77,131.07,164.22,144.02,236.71930228472405,206.25661060506872,293.8735292328884,51435,391589,45622
11/23/2011,69.98534923,70.12180269,69.51534155,69.64421844,4555800,0,0,11428,0,2011-11-23,2011,11,23,144.77,131.07,164.22,144.02,236.71930228472405,206.25661060506872,293.8735292328884,51435,391589,45622
11/25/2011,69.64422693,70.083905240000007,69.59116201,69.81858063,2452400,0,0,11429,0,2011-11-25,2011,11,25,144.77,131.07,164.22,144.02,236.71930228472405,206.25661060506872,293.8735292328884,51435,391589,45622
11/28/2011,70.64487888,71.25133428,70.55390797,71.07698059,6101200,0,0,11430,0,2011-11-28,2011,11,28,144.77,131.07,164.22,144.02,236.71930228472405,206.25661060506872,293.8735292328884,51435,391589,45622
11/29/2011,71.44361844,71.63456247,71.11519448,71.38251495,5648300,0.7,0,11431,0,2011-11-29,2011,11,29,144.77,131.07,164.22,144.02,236.71930228472405,206.25661060506872,293.8735292328884,51435,391589,45622
11/30/2011,72.44414313,72.97115036,72.28375089,72.95587158,7683300,0,0,11432,0,2011-11-30,2011,11,30,144.77,131.07,164.22,144.02,236.71930228472405,206.25661060506872,293.8735292328884,51435,391589,45622
12/1/2011,72.89478047,73.23083793,72.72674882,72.94060516,4860300,0,0,11433,0,2011-12-01,2011,12,01,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/2/2011,73.60506452,73.68144092,72.80309772,73.09333038,4023100,0,0,11434,0,2011-12-02,2011,12,02,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/5/2011,73.64325142,73.77309189,72.61979478,72.82601166,5906900,0,0,11435,0,2011-12-05,2011,12,05,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/6/2011,72.91768423,73.52870143,72.42122874,73.3301239,5346500,0,0,11436,0,2011-12-06,2011,12,06,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/7/2011,73.19263098,73.81892686,72.94058359,73.66616821,5137800,0,0,11437,0,2011-12-07,2011,12,07,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/8/2011,74.10915465,75.07151365,73.87238605,74.02513885,8123000,0,0,11438,0,2011-12-08,2011,12,08,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/9/2011,74.59798031,75.17845155,74.55979502,74.87294006,5721200,0,0,11439,0,2011-12-09,2011,12,09,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/12/2011,74.59798949,75.25483721,74.23901389,75.21665192,5804900,0,0,11440,0,2011-12-12,2011,12,12,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/13/2011,75.41523683,75.57562908,74.66673965,74.85004425,6862400,0,0,11441,0,2011-12-13,2011,12,13,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/14/2011,74.66672207,75.20136279,74.20845777,74.55215454,6347200,0,0,11442,0,2011-12-14,2011,12,14,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/15/2011,75.23954644,75.44576331,74.74309106,74.95694733,5558600,0,0,11443,0,2011-12-15,2011,12,15,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/16/2011,75.26248498,75.32358846,74.14737276,74.46051788,8867300,0,0,11444,0,2011-12-16,2011,12,16,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/19/2011,74.78892189,75.13262449,74.07097663,74.26955414,5169500,0,0,11445,0,2011-12-19,2011,12,19,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/20/2011,74.90350927,75.55271768,74.7965811,75.47634125,5981100,0,0,11446,0,2011-12-20,2011,12,20,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/21/2011,75.5985224,75.9956832,75.3846603,75.76654816,5414500,0,0,11447,0,2011-12-21,2011,12,21,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/22/2011,75.79711995,75.88113577,75.27011853,75.30830383,4752500,0,0,11448,0,2011-12-22,2011,12,22,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/23/2011,75.49159907,76.49214935,75.43050143,76.49214935,3516800,0,0,11449,0,2011-12-23,2011,12,23,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/27/2011,76.50740709,77.00386243,76.37756662,76.79764557,3052100,0,0,11450,0,2011-12-27,2011,12,27,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/28/2011,76.93513652,76.95040947,75.96513802,76.05679321,3111600,0,0,11451,0,2011-12-28,2011,12,28,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/29/2011,76.1866231,77.14134269,76.07205559,76.99622345,3986200,0,0,11452,0,2011-12-29,2011,12,29,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
12/30/2011,76.70598455,77.00385657,76.42338548,76.62960815,2957200,0,0,11453,0,2011-12-30,2011,12,30,146.77,135.03,165.89,143.12,244.01200548608807,210.8680722091593,290.7782377046957,51185,391837,45243
1/3/2012,77.39340604,77.59198356,75.42286301,75.49160004,8895900,0,0,11454,0,2012-01-03,2012,01,03,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/4/2012,75.69783343,76.60672866,75.43051302,75.91168976,6754700,0,0,11455,0,2012-01-04,2012,01,04,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/5/2012,75.97278954,76.68310136,75.36940588,76.24774933,8163800,0,0,11456,0,2012-01-05,2012,01,05,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/6/2012,76.44633383,76.96570172,76.27830801,76.83586121,6775300,0,0,11457,0,2012-01-06,2012,01,06,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/9/2012,77.04969566,77.08788677,76.00332661,76.10261536,4433700,0,0,11458,0,2012-01-09,2012,01,09,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/10/2012,76.56087709,76.72126929,75.88111716,76.1484375,5075400,0,0,11459,0,2012-01-10,2012,01,10,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/11/2012,76.08735092,76.46159945,75.88112818,76.32411957,4622500,0,0,11460,0,2012-01-11,2012,01,11,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/12/2012,76.66018204,76.87403834,76.43104696,76.81293488,4022700,0,0,11461,0,2012-01-12,2012,01,12,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/13/2012,76.51504936,76.70599329,76.07969745,76.64488983,4134800,0,0,11462,0,2012-01-13,2012,01,13,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/17/2012,76.82819147,77.29409509,76.41575774,76.79764557,4555800,0,0,11463,0,2012-01-17,2012,01,17,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/18/2012,77.06500265,77.80586633,76.94279568,77.5690918,4844500,0,0,11464,0,2012-01-18,2012,01,18,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/19/2012,77.72947208,77.75239025,76.91223209,77.33995056,4763300,0,0,11465,0,2012-01-19,2012,01,19,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/20/2012,77.43923023,78.07316556,77.34757503,77.7065506,5630400,0,0,11466,0,2012-01-20,2012,01,20,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/23/2012,77.68363591,77.82111579,76.40813173,77.10316467,6059700,0,0,11467,0,2012-01-23,2012,01,23,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/24/2012,77.15663547,77.15663547,75.16318582,75.42286682,11654100,0,0,11468,0,2012-01-24,2012,01,24,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/25/2012,75.16318614,76.00333843,74.88822636,75.78948212,7544000,0,0,11469,0,2012-01-25,2012,01,25,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/26/2012,76.02623383,76.1560743,75.37702565,75.75127411,4607100,0,0,11470,0,2012-01-26,2012,01,26,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/27/2012,75.28539709,75.5679963,75.11736545,75.37705231,5135000,0,0,11471,0,2012-01-27,2012,01,27,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/30/2012,74.88059676,75.46870169,74.6209099,75.37705231,6104900,0,0,11472,0,2012-01-30,2012,01,30,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
1/31/2012,75.64435341,75.81238501,75.04096985,75.6519928,6574200,0,0,11473,0,2012-01-31,2012,01,31,160.02,141.04,178.61,148.4,248.00381273793408,224.6799205096396,284.6681289105185,51540,395376,45702
2/1/2012,75.96514096,75.9880533,75.12498873,75.15554047,6141300,0,0,11474,0,2012-02-01,2012,02,01,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/2/2012,75.0486105,75.47632308,75.0486105,75.32357025,3984000,0,0,11475,0,2012-02-02,2012,02,02,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/3/2012,75.75130318,76.58381621,75.644375,76.38523865,5600900,0,0,11476,0,2012-02-03,2012,02,03,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/6/2012,76.34702792,76.37757966,75.87348483,75.98805237,3486600,0,0,11477,0,2012-02-06,2012,02,06,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/7/2012,76.04914648,77.27882582,76.04150709,77.07260895,6029900,0,0,11478,0,2012-02-07,2012,02,07,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/8/2012,77.23303449,77.36287502,76.07209166,76.41579437,5433600,0,0,11479,0,2012-02-08,2012,02,08,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/9/2012,76.42339052,76.72890194,76.14843081,76.36992645,3608800,0,0,11480,0,2012-02-09,2012,02,09,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/10/2012,76.01097125,76.11790523,75.56798568,75.97278595,3874700,0,0,11481,0,2012-02-10,2012,02,10,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/13/2012,76.16372408,76.31647691,75.82766086,76.11026001,2971100,0,0,11482,0,2012-02-13,2012,02,13,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/14/2012,76.00336092,76.10264971,75.57564234,76.03391266,3520800,0,0,11483,0,2012-02-14,2012,02,14,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/15/2012,76.11790787,76.1866449,75.08680576,75.31594086,5260500,0,0,11484,0,2012-02-15,2012,02,15,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/16/2012,75.12499375,75.94987308,75.12499375,75.81239319,3996300,0,0,11485,0,2012-02-16,2012,02,16,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/17/2012,76.11788491,76.56850976,75.926941,76.36992645,4931700,0,0,11486,0,2012-02-17,2012,02,17,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/21/2012,76.46923773,76.9504144,76.37758253,76.75183105,4474800,0,0,11487,0,2012-02-21,2012,02,21,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/22/2012,76.49214843,76.95041275,76.49214843,76.88167572,3918900,0,0,11488,0,2012-02-22,2012,02,22,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/23/2012,76.99622345,77.17189442,76.68307846,76.99622345,4166500,0,0,11489,0,2012-02-23,2012,02,23,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/24/2012,76.9580496,76.9580496,76.41576949,76.62198639,3661800,0,0,11490,0,2012-02-24,2012,02,24,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/27/2012,76.4005099,76.95042954,75.99570957,76.65255737,4044500,0,0,11491,0,2012-02-27,2012,02,27,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/28/2012,76.73714185,76.99095961,76.52947651,76.7448349,4365800,0.7,0,11492,0,2012-02-28,2012,02,28,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
2/29/2012,76.80637054,76.82175076,76.34488741,76.36026764,5461000,0,0,11493,0,2012-02-29,2012,02,29,175.53,143.94,189.03,155.58,238.31393809672733,214.39458461960504,290.0884496883506,51662,400228,47171
3/1/2012,76.36030015,76.66795766,76.25262091,76.33722687,4086100,0,0,11494,0,2012-03-01,2012,03,01,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/2/2012,76.35258269,76.63716682,76.11415099,76.52948761,4311700,0,0,11495,0,2012-03-02,2012,03,02,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/5/2012,76.46792554,77.18322624,76.02182277,76.86788177,6313200,0,0,11496,0,2012-03-05,2012,03,05,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/6/2012,76.28335583,77.06787656,76.22182318,76.82944489,6713900,0,0,11497,0,2012-03-06,2012,03,06,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/7/2012,76.91404472,77.25246839,76.56024082,77.05249023,5873500,0,0,11498,0,2012-03-07,2012,03,07,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/8/2012,74.60663303,75.10657555,74.19129643,74.5758667,16841200,0,0,11499,0,2012-03-08,2012,03,08,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/9/2012,74.95275016,75.06812242,74.2451422,74.48357391,7808700,0,0,11500,0,2012-03-09,2012,03,09,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/12/2012,74.64507996,74.97581057,74.28358302,74.34511566,4503100,0,0,11501,0,2012-03-12,2012,03,12,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/13/2012,74.59895017,74.82969471,74.12208672,74.43743134,6350900,0,0,11502,0,2012-03-13,2012,03,13,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/14/2012,74.36821343,74.94506893,74.36052038,74.82969666,7209100,0,0,11503,0,2012-03-14,2012,03,14,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/15/2012,74.72199018,75.52189689,74.72199018,75.40652466,5768200,0,0,11504,0,2012-03-15,2012,03,15,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/16/2012,75.69879263,75.79878463,75.0450245,75.11425018,7337000,0,0,11505,0,2012-03-16,2012,03,16,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/19/2012,74.88352197,75.45268432,74.85275565,75.16810608,4634500,0,0,11506,0,2012-03-19,2012,03,19,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/20/2012,74.9604212,75.26038548,74.66045692,75.10655975,4757100,0,0,11507,0,2012-03-20,2012,03,20,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/21/2012,75.01426776,75.2373192,74.39126587,74.39126587,6038600,0,0,11508,0,2012-03-21,2012,03,21,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/22/2012,73.93746666,74.20667051,73.66057564,73.68365479,7721200,0,0,11509,0,2012-03-22,2012,03,22,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/23/2012,73.76828516,73.79135844,73.1683505,73.49139404,6041500,0,0,11510,0,2012-03-23,2012,03,23,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/26/2012,73.96051736,74.62966551,73.91436496,74.58351898,5644100,0,0,11511,0,2012-03-26,2012,03,26,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/27/2012,74.82966479,75.24500128,74.66045298,74.86811829,4877500,0,0,11512,0,2012-03-27,2012,03,27,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/28/2012,75.00658497,75.25270972,74.65278102,74.66816711,5055400,0,0,11513,0,2012-03-28,2012,03,28,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/29/2012,74.56818329,75.14503877,74.55280306,75.09889221,4103600,0,0,11514,0,2012-03-29,2012,03,29,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
3/30/2012,75.28347826,75.56806239,75.19118514,75.45269012,4429500,0,0,11515,0,2012-03-30,2012,03,30,180.33,144.44,198.97,154.44,238.12743187805427,215.19383517592917,290.07728539004455,52112,401804,47448
4/2/2012,75.23732759,75.99877508,75.12964838,75.65266418,4603000,0,0,11516,0,2012-04-02,2012,04,02,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/3/2012,75.61420939,76.46026873,75.60652221,76.45257568,5422200,0,0,11517,0,2012-04-03,2012,04,03,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/4/2012,75.56806577,75.81419054,74.72201227,74.97583008,7768300,0,0,11518,0,2012-04-04,2012,04,04,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/5/2012,74.70660716,75.88339694,74.66046061,75.85263062,5469400,0,0,11519,0,2012-04-05,2012,04,05,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/9/2012,75.17580013,76.52948922,75.09888724,76.05261993,6712700,0,0,11520,0,2012-04-09,2012,04,09,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/10/2012,75.97568692,75.97568692,74.8450496,75.12194061,7581600,0,0,11521,0,2012-04-10,2012,04,10,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/11/2012,75.59882268,75.93724639,74.99120096,75.80648804,6366600,0,0,11522,0,2012-04-11,2012,04,11,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/12/2012,75.92956552,75.9526388,74.87584072,75.09889221,5763900,0,0,11523,0,2012-04-12,2012,04,12,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/13/2012,75.00654253,75.2219067,74.57582594,74.58351898,5223700,0,0,11524,0,2012-04-13,2012,04,13,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/16/2012,74.67585733,75.2988652,74.08362166,74.28359985,6236300,0,0,11525,0,2012-04-16,2012,04,16,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/17/2012,74.54506936,75.05270473,74.53738219,74.69120789,7592700,0,0,11526,0,2012-04-17,2012,04,17,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/18/2012,74.62199361,75.36037351,74.62199361,74.86811829,5388700,0,0,11527,0,2012-04-18,2012,04,18,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/19/2012,74.72969458,74.79122136,72.39919391,73.28370667,13939100,0,0,11528,0,2012-04-19,2012,04,19,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/20/2012,74.53740323,75.19885861,73.56828463,73.79133606,11021200,0,0,11529,0,2012-04-20,2012,04,20,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/23/2012,73.66824453,73.78361673,72.95294394,73.21445465,5217500,0,0,11530,0,2012-04-23,2012,04,23,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/24/2012,73.07606482,73.41448276,72.4146033,72.75302124,6223800,0,0,11531,0,2012-04-24,2012,04,24,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/25/2012,73.18370161,73.25292142,72.89911758,73.2375412,5699600,0,0,11532,0,2012-04-25,2012,04,25,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/26/2012,73.02219159,73.89131813,73.02219159,73.70672607,4741200,0,0,11533,0,2012-04-26,2012,04,26,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/27/2012,74.0143809,75.01425986,73.6836503,74.89888763,7373300,0,0,11534,0,2012-04-27,2012,04,27,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
4/30/2012,75.07579355,75.18347273,74.67583726,74.95272827,4507200,0,0,11535,0,2012-04-30,2012,04,30,170.84,137.59,192.07,148.04,244.145019421433,219.35442845968333,279.26918817329863,52299,399915,46913
5/1/2012,74.78353141,75.38346005,74.70661267,74.76045227,5297900,0,0,11536,0,2012-05-01,2012,05,01,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/2/2012,74.52970997,75.15271185,74.52970997,74.99888611,4348300,0,0,11537,0,2012-05-02,2012,05,02,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/3/2012,74.96810544,75.05271134,74.4450898,74.63737488,3935200,0,0,11538,0,2012-05-03,2012,05,03,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/4/2012,74.49126518,74.49126518,73.6452117,73.73751068,4688500,0,0,11539,0,2012-05-04,2012,05,04,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/7/2012,73.62980599,73.86054456,73.22215669,73.46059418,5089700,0,0,11540,0,2012-05-07,2012,05,07,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/8/2012,72.22231545,72.9683829,71.50701434,71.95311737,12379500,0,0,11541,0,2012-05-08,2012,05,08,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/9/2012,71.52237941,71.59929229,70.42250816,70.70709229,8975700,0,0,11542,0,2012-05-09,2012,05,09,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/10/2012,71.29932425,71.3224034,70.55326287,70.66094208,7129500,0,0,11543,0,2012-05-10,2012,05,10,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/11/2012,70.52249457,71.22240937,70.50710847,70.68401337,5366500,0,0,11544,0,2012-05-11,2012,05,11,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/14/2012,70.40711825,70.52249049,69.73027676,69.89948273,6050000,0,0,11545,0,2012-05-14,2012,05,14,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/15/2012,69.98408748,70.56094281,69.87640828,69.99947357,4890300,0,0,11546,0,2012-05-15,2012,05,15,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/16/2012,70.08409332,70.52250322,69.9764141,70.32252502,4949100,0,0,11547,0,2012-05-16,2012,05,16,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/17/2012,70.20713656,70.43788103,68.83806755,68.93036652,9094100,0,0,11548,0,2012-05-17,2012,05,17,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/18/2012,69.38419862,70.07642659,68.98424794,69.10730743,7990700,0,0,11549,0,2012-05-18,2012,05,18,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/21/2012,69.2303123,70.2378841,69.13801336,70.19942474,6622500,0,0,11550,0,2012-05-21,2012,05,21,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/22/2012,70.73017284,70.73017284,69.99179853,70.25330353,5063400,0,0,11551,0,2012-05-22,2012,05,22,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/23/2012,69.96869869,70.43018173,69.73795424,70.36096191,4236500,0,0,11552,0,2012-05-23,2012,05,23,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/24/2012,70.65323944,70.84552454,69.86102575,70.39942169,5010000,0,0,11553,0,2012-05-24,2012,05,24,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/25/2012,70.49171835,70.60709059,69.84563737,70.03023529,3681300,0,0,11554,0,2012-05-25,2012,05,25,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/29/2012,70.30714218,70.55326693,69.42262935,69.91487885,5380300,0,0,11555,0,2012-05-29,2012,05,29,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
5/30/2012,69.53027946,69.62257254,69.10724998,69.30722809,5375600,0,0,11556,0,2012-05-30,2012,05,30,169.92,140.55,188.94,151,241.5397111302678,203.57512632312313,292.96962618886425,52284,399363,45808
